#Method,AppID,Placement,PrivateLabelID,ShopperID,ISC,displayCurrency,TransactionalCurrency
GetOffersAndMessageData,46,dnsManagerCrossSell,1,45143992,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53544092,GPPT02K030,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,36738806,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,11540248,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,32575244,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53566406,goemcao01,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,31499165,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,32368634,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,49835554,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50674538,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4uka06,GBP,GBP
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05kinf,GBP,GBP
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppgswso04,INR,INR
GetOffersAndMessageData,7,dccCrossSellBanner,1,4948628,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K011,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,43446312,gfnf4hk01,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,50270758,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53565155,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50302755,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc20hst1,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,975193,gdbbe729,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,24171843,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5la03,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35717973,gdbbe1562,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,24397780,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52482461,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1941,52183094,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,46628905,,MXN,MXN
GetOffersAndMessageData,7,dccCrossSellBanner,1,53448808,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc1199me,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,BBCNAA,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18129481,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,21280950,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc749b009,AUD,AUD
GetOffersAndMessageData,7,dccCrossSellBanner,1,473982,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,IAP199H1,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,11732889,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,50440964,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,37891160,gdbbe45,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50392766,cjcfat799,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,45143992,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18171019,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,44180388,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,10999005,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,34369777,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,12883834,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,3173525,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18129481,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,32368634,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50903904,gdx527bm,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4th01,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26375393,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48941724,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,6911535,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43407236,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2258004,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45998808,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,11368743,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,vibdom51,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,12555865,emailcc,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001ha,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,32247820,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,45143992,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53566399,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37094938,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,0,BBCNAA,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,53346656,,INR,INR
GetOffersAndMessageData,7,dccCrossSellBanner,1,52593916,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,51024958,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53566209,LKS599v,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35717973,gdbbe1562,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18129481,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbb1901,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50216470,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,44607435,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,41681498,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5ca07,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4uka01,GBP,GBP
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,47951229,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3714796,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,381634,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,704761,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2196476,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,37891160,gdbbe45,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26977106,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52367480,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,24367553,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52734368,gfnf4smx03,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3397008,bb1455d30,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37094938,,USD,USD
GetOffers,2,DppCrossSell,1,ker,,,
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,552610,cjcmsc001t,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,15586625,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx4002ha,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05kinf,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53558400,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,34813199,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,4596692,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,17400170,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,31903654,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53431186,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,28664106,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,11732889,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,52448400,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,1496503,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,6911535,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,5066529,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39530442,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbb1901,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52427044,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3345247,999com25,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,12079098,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8662195,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gooh510a,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,42856209,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,27543497,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44384767,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35392488,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,2608981,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52325865,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,7119064,999COM25,USD,USD
GetOffersAndMessageData,45,hostconMyAppDetails,1,10743109,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37773872,gdbbc464,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,29598501,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,31322977,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52757447,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,41646606,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52296532,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,goaf2001ai,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,53566001,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,30732390,apphcclgo,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53526212,,EUR,EUR
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,8056034,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,49543652,999com25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,19412275,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,13644436,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,13159870,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53341101,gfnf4inm03,INR,INR
GetOffersAndMessageData,7,dccCrossSellBanner,1,5487337,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53510049,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,32946072,999com25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4fr01,EUR,EUR
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,33056895,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26977106,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43223225,gppt05k030,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,7243126,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16719613,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,46926695,hos3gin6a,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,15174568,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,13773596,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,45060357,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,9634512,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,13644436,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,45453445,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,17749726,bacon3,CHF,CHF
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,22877655,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,52338393,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,38928067,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,42856209,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49199065,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50052386,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,29326942,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,44273627,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,biud5nni,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,13521443,,USD,USD
GetOffers,2,DppCrossSell,1,ker,,,
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,4966463,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53488622,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,13159870,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5sar07,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,47854195,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,8056034,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,42153695,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,20833321,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7119064,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,28877786,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05kinf,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44416142,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,37575054,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50052386,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53538435,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,34528281,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52325865,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36461901,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53566592,gofx2001ha,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36461901,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K029,CAD,CAD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,52623609,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35392488,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53456285,game101,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,51631200,gofx2001ha,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39186050,cjcmsc002b,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,28877786,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,42856209,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,44461877,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,29598501,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,45060296,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,30756034,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,112860,39382972,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30651592,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,13745929,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,20186907,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53566592,gofx2001ha,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,6361201,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,52296649,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,34027878,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,6697781,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27889861,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT03C034,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,20316964,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,26122579,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5ca07,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38122823,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37944442,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,9331877,gppt02kinf,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,44461877,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,1679077,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2084158,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,11613362,cjcdomsb2,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53036497,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,4215422,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,15174568,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbba1463,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,44550987,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7119064,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,50052386,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,fosDODContainer,1,48563851,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,52584504,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,27465978,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,24185474,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,11797737,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2084158,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,0,gotldica27,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,goaf2001ai,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52427044,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,0,BBCNAA,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,40357255,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,14793045,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39530442,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7187807,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,52898927,gfnf4uka06,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,26338254,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,dnabb514,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,49740347,,GBP,GBP
GetOffersAndMessageData,14,appRotatingBanner09,1,53566001,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjcmsc001b,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,15057781,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,13986689,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53467478,cjcmsc001t,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26484174,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,21805539,gfnf4cb13,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,46074591,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K003,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,32282021,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27368005,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53565476,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30651592,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,35085148,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,17640309,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,51339257,,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,53565219,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,13159870,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,5358718,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,iapcl2,CAD,CAD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,33137299,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,29854586,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,36498984,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3509537,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,23553773,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38613193,IAPssl2,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,2084158,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,49543652,999com25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,51213794,gdbbc566,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT06A001,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,37959063,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36755929,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,27465978,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT03C021,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38848075,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,fosDODContainer,1,48563851,,USD,USD
